户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
2室1厅1卫,50平米,南,中层,精装修,2000年,无 ,商品房,,,板楼,城关,1,68, 13600元/平米 
2室2厅1卫,112平米,东北,中层,中装修,2005年,无 ,个人产权,普通住宅,平层,钢混,城关,0,159, 14196元/平米 
3室2厅2卫,118.00平米,南北,中楼层,暂无,,,,,,,安宁区,0,92,7797元/平米
2室2厅1卫,101.26平米,南,中层,精装修,2015年,有 ,商品房,,,板楼,安宁,0,148, 14616元/平米 
3室2厅1卫,113平米,南,低层,毛坯,2018年,有 ,商品房,普通住宅,平层,钢混,城关,0,130, 11504元/平米 
2室2厅2卫,122.43平米,南,中层,精装修,2005年,有 ,个人产权,普通住宅,平层,钢混,城关,1,255, 20828元/平米 
3室2厅2卫,138.00平米,南,低楼层,暂无,,,,,,,榆中,0,69,5000元/平米
2室2厅1卫,87.00平米,南北,中楼层,暂无,,,,,,,城关,1,98,11264元/平米
2室2厅1卫,90.6平米,南,低层,精装修,2013年,有 ,商品房,,,板楼,安宁,0,134, 14790元/平米 
2室2厅1卫,61平米,南北,高层,精装修,2006年,有 ,商品房,,平层,板楼,七里河,1,93, 15246元/平米 
1室1厅1卫,36.79平米,南,低层,中装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,51.5, 13998元/平米 
2室2厅1卫,98平米,南北,中层,简装修,2018年,有 ,个人产权,普通住宅,平层,塔楼,城关,0,97, 9898元/平米 
2室1厅1卫,54.16平米,南北,低层,简装修,1998年,无 ,商品房,,,板楼,七里河,1,75, 13848元/平米 
2室2厅1卫,99.89平米,南,高层,精装修,2012年,有 ,商品房,普通住宅,平层,板楼,安宁,0,138, 13815元/平米 
2室1厅1卫,95.09平米,南,高楼层,暂无,,,,,,,城关,1,82,8623元/平米
3室2厅2卫,143.92平米,南北,中层,精装修,2014年,无 ,商品房,普通住宅,平层,板楼,城关,1,299, 20775元/平米 
3室2厅2卫,126平米,南北,低层,毛坯,2017年,无 ,商品房,普通住宅,平层,板楼,七里河,0,160, 12698元/平米 
2室2厅1卫,99.89平米,东南,高层,精装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,150, 15017元/平米 
1室1厅,49.34平米,南,中楼层,暂无,,,,,,,城关区,0,55,11147元/平米
1室1厅1卫,73.5平米,南,中层,毛坯,2014年,无 ,个人产权,普通住宅,平层,钢混,城关,1,102, 13878元/平米 
2室1厅1卫,60平米,南北,高层,简装修,1992年,有 ,经济适用房,普通住宅,,塔楼,城关,1,146, 24333元/平米 
2室2厅1卫,95平米,南北,低层,精装修,2012年,有 ,商品房,普通住宅,,板楼,安宁,1,127.6, 13432元/平米 
3室1厅1卫,88平米,南,低层,精装修,2008年,无 ,个人产权,普通住宅,平层,板楼,城关,1,113, 12841元/平米 
2室2厅2卫,108平米,南北,中层,精装修,2006年,无 ,个人产权,普通住宅,平层,平房,城关,0,118, 10926元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,112,10467元/平米
4室2厅2卫,160.00平米,南北,高楼层,暂无,,,,,,,城关,0,180,11250元/平米
3室2厅1卫,93.33平米,南北,低层,精装修,2002年,有 ,商品房,,,板楼,七里河,1,171, 18322元/平米 
2室2厅1卫,103.08平米,南,高层,简装修,2008年,有 ,个人产权,普通住宅,平层,板楼,安宁,1,164.9, 15997元/平米 
2室1厅1卫,63.35平米,南北,高层,简装修,2005年,无 ,商品房,,,板楼,七里河,1,63, 9945元/平米 
5室2厅3卫,274平米,南北,中层,豪华装修,2012年,有 ,个人产权,普通住宅,平层,板楼,城关,1,540, 19708元/平米 
2室1厅1卫,91平米,南,中层,毛坯,2013年,有 ,经济适用房,,,,七里河,0,71, 7802元/平米 
3室0厅1卫,54.00平米,南北,高楼层,暂无,,,,,,,安宁,0,60,11111元/平米
2室1厅1卫,71.86平米,东,高层,精装修,2006年,有 ,商品房,普通住宅,,板楼,城关,0,95, 13220元/平米 
2室2厅1卫,70.61平米,东,中层,中装修,2010年,有 ,个人产权,普通住宅,平层,钢混,城关,1,94, 13313元/平米 
1室1厅1卫,47.7平米,东,中层,精装修,2005年,有 ,商品房,,,板楼,七里河,1,53, 11111元/平米 
3室2厅1卫,99.67平米,南,中楼层,暂无,,,,,,,榆中,0,75,7525元/平米
2室2厅1卫,87.00平米,南北,低楼层,暂无,,,,,,,榆中,0,55,6322元/平米
1室1厅1卫,55.64平米,南北,中层,简装修,2004年,有 ,个人产权,普通住宅,平层,板楼,城关,1,75, 13480元/平米 
1室1厅1卫,74.5平米,东南,高层,精装修,2012年,有 ,个人产权,普通住宅,平层,板楼,城关,1,120, 16107元/平米 
2室2厅1卫,117.51平米,南,低层,简装修,2007年,有 ,商品房,普通住宅,,板楼,七里河,1,150, 12765元/平米 
4室2厅2卫,160平米,南北,低层,中装修,2010年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,209.6, 13100元/平米 
6室3厅5卫,350平米,南北,高层,精装修,2000年,无 ,商品房,,,板楼,七里河,0,600, 17143元/平米 
3室2厅1卫,97平米,南北,高层,毛坯,2020年,有 ,商品房,普通住宅,平层,,城关,0,90, 9278元/平米 
1室1厅1卫,73.5平米,南,中层,毛坯,2015年,有 ,个人产权,普通住宅,平层,钢混,城关,1,100, 13605元/平米 
2室1厅1卫,53.33平米,东西,高楼层,暂无,,,,,,,西固区,0,59,11063元/平米
2室2厅1卫,75平米,东西,高层,精装修,1995年,有 ,个人产权,普通住宅,平层,钢混,城关,1,82, 10933元/平米 
2室2厅1卫,103平米,东西,中层,简装修,2005年,有 ,商品房,普通住宅,平层,板楼,城关,1,118, 11456元/平米 
2室1厅1卫,71平米,东北,高层,精装修,2000年,有 ,商品房,普通住宅,,板楼,城关,1,82, 11549元/平米 
3室2厅2卫,157平米,南北,中层,毛坯,2012年,无 ,个人产权,普通住宅,平层,板楼,城关,1,230, 14650元/平米 
4室2厅2卫,180平米,南北,低层,简装修,2017年,有 ,个人产权,普通住宅,平层,钢混,城关,0,168, 9333元/平米 
3室2厅1卫,105.75平米,南北,低层,豪华装修,2017年,有 ,个人产权,普通住宅,平层,钢混,城关,0,102, 9645元/平米 
2室2厅1卫,91.64平米,南北,低层,精装修,2012年,有 ,商品房,普通住宅,平层,板楼,城关,0,119, 12986元/平米 
3室2厅2卫,112.00平米,南北,低楼层,暂无,,,,,,,榆中,0,66,5893元/平米
3室2厅2卫,135平米,南北,低层,精装修,2009年,有 ,个人产权,普通住宅,平层,板楼,城关,1,175, 12963元/平米 
2室1厅1卫,94.28平米,南,低层,精装修,2003年,有 ,个人产权,普通住宅,平层,板楼,城关,1,90, 9546元/平米 
3室2厅2卫,131.00平米,南北,高楼层,暂无,,,,,,,安宁,0,156,11908元/平米
3室2厅1卫,108平米,南,中层,精装修,2014年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,150, 13889元/平米 
2室2厅1卫,78平米,西南,低层,简装修,2005年,有 ,商品房,,,板楼,七里河,1,82, 10513元/平米 
1室0厅1卫,49.17平米,南,中层,精装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,72, 14643元/平米 
5室3厅3卫,220平米,南,高层,毛坯,2012年,无 ,商品房,普通住宅,,板楼,安宁,0,330, 15000元/平米 
3室1厅1卫,85.51平米,南,高层,中装修,2004年,无 ,房改房,普通住宅,平层,,城关,1,95, 11110元/平米 
5室2厅3卫,337平米,南北,高层,毛坯,2016年,无 ,商品房,普通住宅,平层,板楼,城关,0,330, 9792元/平米 
2室2厅1卫,89.29平米,南北,低层,中装修,2002年,无 ,个人产权,普通住宅,平层,板楼,七里河,1,93.3, 10449元/平米 
2室1厅1卫,68平米,南,低层,简装修,2002年,无 ,商品房,普通住宅,平层,平房,城关,1,74, 10882元/平米 
2室2厅1卫,80.00平米,西北,中楼层,暂无,,,,,,,城关区,0,92,11500元/平米
3室2厅2卫,146平米,南北,高层,简装修,2001年,有 ,个人产权,普通住宅,平层,板楼,城关,0,175, 11986元/平米 
2室1厅,65.00平米,南北,中楼层,暂无,,,,,,,城关,1,75,11538元/平米
3室2厅1卫,101平米,南北,中层,精装修,1996年,无 ,经济适用房,普通住宅,平层,板楼,城关,1,130, 12871元/平米 
2室2厅1卫,89.78平米,南北,高层,简装修,2016年,有 ,个人产权,普通住宅,平层,板楼,七里河,0,77, 8577元/平米 
3室2厅2卫,148平米,南北,高层,毛坯,2022年,有 ,商品房,普通住宅,平层,钢混,七里河,0,14500, 979730元/平米 
2室2厅1卫,113.72平米,南,中层,精装修,2004年,有 ,商品房,普通住宅,,板楼,城关,0,225, 19785元/平米 
2室1厅1卫,97.93平米,西北,高层,精装修,2011年,有 ,商品房,普通住宅,平层,板楼,安宁,1,116.8, 11927元/平米 
3室2厅2卫,132.00平米,南北,中楼层,暂无,,,,,,,七里河,0,126,9545元/平米
2室2厅1卫,101平米,南,高层,毛坯,2014年,有 ,商品房,,,板楼,安宁,0,146, 14455元/平米 
3室2厅2卫,190平米,南北,低层,精装修,2005年,有 ,商品房,普通住宅,,板楼,城关,1,268, 14105元/平米 
3室1厅2卫,112.66平米,南,高层,精装修,2014年,有 ,商品房,普通住宅,,板楼,安宁,0,160, 14202元/平米 
2室2厅1卫,101.91平米,南,中楼层,暂无,,,,,,,城关,0,110,10794元/平米
2室2厅1卫,90.1平米,南北,高层,精装修,2000年,有 ,个人产权,普通住宅,平层,板楼,城关,0,125, 13873元/平米 
3室1厅2卫,120.00平米,南,中楼层,暂无,,,,,,,西固,0,100,8333元/平米
3室2厅1卫,99.18平米,南北,低楼层,暂无,,,,,,,城关区,0,109,10990元/平米
3室2厅2卫,135.21平米,南北,中层,精装修,,有 ,商品房,普通住宅,平层,板楼,安宁,0,228, 16863元/平米 
2室2厅1卫,81平米,南北,高层,简装修,2004年,无 ,个人产权,普通住宅,平层,板楼,安宁,1,88, 10864元/平米 
3室2厅2卫,168平米,南北,中层,毛坯,2012年,有 ,个人产权,普通住宅,平层,板楼,城关,1,233, 13869元/平米 
2室1厅1卫,60.00平米,南北,高楼层,暂无,,,,,,,西固,0,50,8333元/平米
1室0厅1卫,36.19平米,北,低层,简装修,2008年,有 ,商品房,,,板楼,七里河,1,49, 13540元/平米 
3室2厅1卫,122.21平米,南北,中层,简装修,2005年,有 ,商品房,普通住宅,,板楼,安宁,1,160.5, 13133元/平米 
1室1厅1卫,57平米,南北,低层,精装修,2004年,有 ,商品房,普通住宅,平层,,城关,1,115, 20175元/平米 
3室2厅2卫,149.6平米,南北,中层,精装修,2005年,无 ,个人产权,普通住宅,平层,钢混,七里河,1,256.5, 17146元/平米 
3室2厅1卫,116.25平米,东南,低层,简装修,2009年,无 ,个人产权,普通住宅,,,安宁,0,158, 13591元/平米 
2室2厅1卫,61.6平米,南北,低层,简装修,1998年,无 ,商品房,普通住宅,平层,板楼,城关,1,77.8, 12630元/平米 
2室2厅1卫,98平米,南北,中层,毛坯,2018年,有 ,商品房,普通住宅,平层,塔板结合,城关,0,98, 10000元/平米 
3室2厅2卫,124.88平米,南北,高层,精装修,2010年,无 ,个人产权,普通住宅,平层,钢混,城关,1,164.8, 13197元/平米 
2室2厅1卫,84.45平米,东西,低层,简装修,2002年,有 ,商品房,,,板楼,七里河,1,98, 11604元/平米 
2室2厅1卫,111.3平米,南北,高层,精装修,2008年,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,147, 13208元/平米 
2室1厅1卫,86.16平米,东北,高层,毛坯,2016年,有 ,个人产权,普通住宅,平层,板楼,七里河,0,73, 8473元/平米 
3室2厅1卫,104平米,南北,中层,简装修,2000年,无 ,商品房,普通住宅,平层,,城关,0,135, 12981元/平米 
1室1厅1卫,55.29平米,南北,低层,简装修,2002年,有 ,商品房,普通住宅,平层,板楼,城关,0,68, 12299元/平米 
1室1厅1卫,87平米,南,高层,毛坯,2003年,有 ,商品房,,,板楼,安宁,0,76, 8736元/平米 
2室2厅1卫,104平米,南北,高层,精装修,2006年,有 ,商品房,普通住宅,平层,塔板结合,城关,0,117, 11250元/平米 
2室1厅1卫,84.34平米,南,中层,精装修,2001年,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,106, 12568元/平米 
3室1厅1卫,70.00平米,南北,高楼层,暂无,,,,,,,西固,0,71,10143元/平米
2室2厅1卫,99.8平米,南,低层,精装修,2015年,有 ,商品房,普通住宅,平层,板楼,城关,1,158, 15832元/平米 
2室2厅1卫,91.76平米,南北,中层,精装修,2019年,无 ,商品房,普通住宅,平层,板楼,七里河,0,116, 12642元/平米 
4室2厅2卫,148.00平米,南北,低楼层,暂无,,,,,,,城关区,0,147,9932元/平米
2室2厅1卫,112平米,东南,中层,精装修,2008年,有 ,个人产权,普通住宅,平层,板楼,城关,1,147, 13125元/平米 
2室2厅2卫,106.86平米,南北,高层,毛坯,2014年,有 ,商品房,普通住宅,平层,板楼,城关,1,167.8, 15703元/平米 
2室2厅1卫,108.8平米,南北,中层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,城关,1,145, 13327元/平米 
2室2厅1卫,95平米,南北,中层,毛坯,2019年,有 ,商品房,普通住宅,,板楼,安宁,0,68, 7158元/平米 
2室1厅1卫,63.00平米,南北,高楼层,暂无,,,,,,,城关区,0,69,10952元/平米
2室1厅1卫,94.00平米,南北,高楼层,暂无,,,,,,,榆中,0,70,7447元/平米
2室2厅1卫,98平米,南,中层,精装修,2010年,有 ,个人产权,普通住宅,平层,钢混,城关,1,175, 17857元/平米 
2室2厅2卫,102.9平米,南,高层,毛坯,2012年,有 ,个人产权,普通住宅,平层,板楼,城关,1,155, 15063元/平米 
3室2厅2卫,123.48平米,东南,高层,精装修,2012年,有 ,商品房,,,板楼,城关,1,190, 15387元/平米 
2室2厅1卫,102.7平米,南北,中层,精装修,2016年,无 ,商品房(免税),普通住宅,平层,板楼,城关,1,135, 13145元/平米 
2室2厅1卫,85.48平米,南,中层,精装修,2000年,无 ,商品房,普通住宅,,板楼,安宁,0,98, 11465元/平米 
2室2厅1卫,81.69平米,南北,低层,精装修,2004年,无 ,个人产权,普通住宅,平层,板楼,城关,0,92.5, 11323元/平米 
2室2厅1卫,106平米,东南,低层,中装修,2010年,有 ,商品房,普通住宅,平层,塔板结合,城关,1,138, 13019元/平米 
2室2厅2卫,99.83平米,南,中层,精装修,2014年,有 ,商品房,,,板楼,城关,1,140, 14024元/平米 
2室2厅2卫,129平米,西,中层,精装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,1,138, 10698元/平米 
2室0厅1卫,60平米,南,低层,毛坯,1998年,无 ,个人产权,普通住宅,平层,板楼,城关,0,68, 11333元/平米 
3室2厅1卫,95.35平米,南北,中层,精装修,2020年,有 ,商品房(免税),普通住宅,平层,板楼,七里河,0,135, 14158元/平米 
3室2厅2卫,116平米,南北,中层,毛坯,2022年,有 ,商品房,普通住宅,平层,钢混,城关,0,150, 12931元/平米 
2室1厅1卫,96.00平米,南,中楼层,暂无,,,,,,,榆中,0,57,5938元/平米
3室2厅2卫,223.27平米,南北,高层,精装修,2005年,有 ,商品房,普通住宅,复式,板楼,城关,1,420, 18811元/平米 
2室1厅1卫,84.5平米,东南,低层,精装修,2010年,有 ,个人产权,普通住宅,平层,钢混,西固,0,79, 9349元/平米 
2室2厅1卫,123平米,南北,高层,精装修,2005年,有 ,商品房,普通住宅,平层,钢混,城关,1,320, 26016元/平米 
3室2厅1卫,95.85平米,南北,中楼层,暂无,2019-12-01年,,,,,,城关,0,96,10016元/平米
3室2厅2卫,163平米,南北,低层,中装修,2008年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,220, 13497元/平米 
2室2厅1卫,98.49平米,南北,中层,精装修,2005年,无 ,商品房,普通住宅,平层,钢混,城关,0,135, 13707元/平米 
3室2厅2卫,127.7平米,南北,低层,简装修,2001年,无 ,商品房,普通住宅,,板楼,安宁,0,116, 9084元/平米 
2室2厅1卫,99.8平米,东西,低层,简装修,2003年,有 ,个人产权,普通住宅,平层,钢混,七里河,0,105, 10521元/平米 
2室2厅1卫,99.84平米,南北,中层,精装修,2015年,有 ,个人产权,普通住宅,平层,钢混,城关,0,138, 13822元/平米 
2室2厅1卫,91.93平米,南,中层,精装修,2010年,有 ,商品房,普通住宅,,板楼,城关,1,145, 15773元/平米 
4室2厅2卫,135平米,东南,高层,简装修,1995年,有 ,商品房,普通住宅,,板楼,城关,1,176.8, 13096元/平米 
2室1厅,88.00平米,南北,中楼层,暂无,,,,,,,永登,0,40,4545元/平米
4室2厅2卫,150.48平米,南北,中层,毛坯,2019年,有 ,商品房,,,板楼,安宁,0,194, 12892元/平米 
2室2厅1卫,89平米,南北,高层,豪华装修,2014年,有 ,个人产权,普通住宅,平层,板楼,榆中,0,86, 9663元/平米 
1室1厅1卫,59平米,南,中层,简装修,2004年,无 ,个人产权,普通住宅,平层,钢混,城关,1,75, 12712元/平米 
2室2厅1卫,113.15平米,东北,中层,精装修,2006年,有 ,个人产权,普通住宅,跃层,塔楼,城关,0,135, 11931元/平米 
2室2厅1卫,118平米,东西,高层,中装修,2000年,无 ,个人产权,,平层,钢混,城关,1,147, 12458元/平米 
3室2厅1卫,120.67平米,东北,中层,精装修,2008年,有 ,个人产权,普通住宅,平层,板楼,城关,1,176, 14585元/平米 
1室1厅1卫,43.5平米,北,中层,毛坯,2019年,无 ,个人产权,普通住宅,平层,钢混,安宁,0,45.5, 10460元/平米 
2室2厅1卫,99.97平米,南北,低层,简装修,2007年,有 ,个人产权,普通住宅,,,城关,0,125, 12504元/平米 
3室2厅2卫,106.00平米,南,低楼层,暂无,,,,,,,永登,0,58,5472元/平米
2室2厅1卫,95.88平米,南北,中层,毛坯,,有 ,个人产权,普通住宅,平层,钢混,城关,1,99, 10325元/平米 
3室2厅2卫,117.00平米,南北,低楼层,暂无,,,,,,,七里河,1,102,8718元/平米
2室1厅1卫,85.76平米,南,高层,中装修,2002年,有 ,个人产权,普通住宅,平层,钢混,城关,1,78, 9095元/平米 
2室2厅1卫,103.22平米,西,低层,精装修,2006年,有 ,个人产权,普通住宅,平层,板楼,城关,0,121.5, 11771元/平米 
2室1厅1卫,59平米,东西,中层,简装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,68, 11525元/平米 
2室1厅1卫,80平米,东西,高层,中装修,2001年,无 ,经济适用房,普通住宅,平层,板楼,城关,0,105, 13125元/平米 
暂无,100.57平米,南北,中层,精装修,2012年,无 ,商品房,普通住宅,,板楼,城关,1,168, 16705元/平米 
3室2厅1卫,119.36平米,西南,低层,精装修,2009年,无 ,商品房,普通住宅,平层,板楼,安宁,0,173, 14494元/平米 
3室1厅2卫,89.68平米,南北,低层,简装修,2008年,有 ,商品房,,,板楼,城关,1,115, 12823元/平米 
1室1厅1卫,83平米,西北,低层,中装修,2005年,无 ,个人产权,普通住宅,平层,钢混,城关,1,126, 15181元/平米 
3室2厅2卫,135.33平米,南北,高层,精装修,2008年,有 ,商品房,普通住宅,平层,塔板结合,城关,1,138, 10197元/平米 
2室2厅1卫,108.36平米,南,中层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,142, 13104元/平米 
1室1厅1卫,69平米,南,高层,简装修,2001年,有 ,个人产权,普通住宅,平层,,七里河,0,75, 10870元/平米 
